age,education,capital-gain,capital-loss,hours-per-week,income
37,13,0,0,50,1
43,13,0,0,50,0
44,13,0,0,12,0
52,11,0,0,40,1
27,10,0,0,45,0
24,9,0,0,40,1
51,4,0,0,40,0
37,9,0,0,40,0
29,9,0,0,40,0
51,9,0,0,45,0
18,9,0,0,40,0
36,10,0,0,40,0
24,10,0,0,30,0
37,9,0,0,40,0
21,12,0,0,30,0
31,13,0,0,40,0
27,11,0,0,38,0
32,6,0,0,40,0
21,10,0,1719,9,0
39,9,0,0,40,1
44,10,0,0,50,0
59,10,0,1977,48,1
28,9,0,0,40,0
37,13,0,0,40,1
24,9,0,0,40,0
50,9,0,0,15,0
39,10,0,0,60,0
55,14,0,0,50,1
34,9,0,0,36,0
38,11,0,0,55,1
55,16,0,0,80,1
60,7,0,0,50,0
36,9,0,0,40,0
60,5,0,0,35,0
31,13,0,0,50,1
28,9,0,0,50,1
23,9,0,1590,48,0
29,11,0,0,40,0
51,10,0,0,40,0
24,9,0,0,36,0
48,13,15024,0,45,1
33,13,0,0,50,1
49,10,0,0,40,1
44,13,0,0,40,0
56,9,0,0,40,0
48,9,7298,0,38,1
47,9,0,0,40,0
27,10,0,0,40,0
18,7,1055,0,20,0
39,14,0,0,50,0
50,10,0,0,84,1
24,9,0,0,50,0
31,9,0,0,60,0
31,9,0,0,18,0
28,13,0,0,40,0
42,14,0,0,40,0
31,13,0,0,40,0
23,11,0,0,40,0
29,13,0,0,40,0
61,9,0,0,37,0
24,9,0,0,40,0
48,13,0,0,55,0
38,13,5178,0,40,1
55,11,0,0,38,0
22,11,0,0,30,0
27,13,0,0,40,0
42,13,0,0,40,1
29,10,0,0,65,0
29,15,0,0,55,0
47,12,0,0,40,1
33,9,3325,0,50,0
24,14,0,0,13,0
36,6,0,0,40,0
22,9,0,0,40,0
17,6,0,0,30,0
23,4,0,0,36,0
37,11,0,0,24,1
32,13,0,0,40,0
61,6,0,0,24,0
30,9,0,0,40,0
19,10,0,0,20,0
29,9,0,0,40,0
38,7,0,0,50,0
63,10,0,0,40,0
39,13,0,0,30,0
33,9,0,0,40,0
30,9,0,0,40,0
57,10,0,0,75,0
21,9,0,1504,40,0
30,10,0,0,45,0
39,9,0,0,40,0
19,10,0,0,20,0
20,10,2176,0,12,0
48,6,0,0,40,0
22,7,0,0,65,0
19,4,0,0,80,0
29,9,0,0,50,0
39,9,0,1887,40,1
34,10,0,0,40,0
26,9,0,0,48,0
39,12,0,0,40,0
50,10,0,0,15,0
43,13,0,1564,45,1
64,9,0,0,40,0
54,10,3103,0,40,1
26,13,0,0,40,0
31,10,0,1579,45,0
32,10,0,0,36,0
68,12,0,0,43,0
21,9,0,0,40,0
42,13,0,0,45,1
42,12,0,0,40,0
22,9,0,0,39,0
25,14,0,0,99,1
35,7,6849,0,60,0
29,13,0,0,40,0
45,13,0,0,40,0
58,7,14084,0,40,1
56,13,15024,0,50,1
20,10,0,0,25,0
65,6,9386,0,50,1
37,10,8614,0,55,1
48,9,0,0,40,0
56,11,0,0,60,1
28,10,0,0,30,1
58,7,0,0,48,0
21,9,0,0,40,0
27,13,0,0,40,0
31,3,0,0,40,0
56,4,0,0,40,0
50,13,0,0,40,1
41,14,0,0,60,0
28,12,0,0,40,0
67,10,0,0,16,0
22,10,0,0,24,0
37,13,15024,0,40,1
27,9,0,1740,40,0
53,14,14344,0,50,1
41,14,0,0,55,1
38,10,0,0,20,0
72,9,0,0,12,0
36,10,0,0,40,0
66,13,0,0,50,1
37,10,0,0,45,1
51,13,15024,0,50,1
33,9,0,0,40,0
51,12,0,0,45,1
42,9,4064,0,40,0
49,9,0,0,60,1
55,12,0,0,40,0
44,13,0,0,45,0
46,5,0,0,50,0
40,10,0,0,45,1
36,7,0,0,40,0
39,10,0,0,48,0
62,13,0,1258,38,0
27,13,0,0,40,0
18,10,0,0,12,0
45,10,0,0,30,0
40,13,0,0,40,1
59,14,0,0,40,1
22,9,0,0,40,0
23,10,0,0,20,0
56,9,0,0,35,0
60,9,0,0,48,0
22,11,0,0,10,0
25,13,0,0,18,0
25,9,0,0,40,0
28,9,0,0,35,0
25,8,0,0,60,0
44,10,3411,0,40,0
52,9,0,0,20,0
56,7,0,0,65,1
28,9,0,0,40,0
62,9,0,0,45,1
31,13,0,0,40,0
32,13,0,0,44,0
60,11,0,0,30,0
19,9,0,0,35,0
40,9,0,0,40,0
53,9,0,0,40,1
60,13,0,0,35,0
20,10,0,0,20,0
33,7,0,0,50,0
43,9,0,0,40,0
59,15,0,0,55,1
25,9,0,0,40,0
36,14,0,1977,40,1
57,10,0,0,40,1
44,9,0,0,60,0
39,9,0,0,40,1
25,13,0,0,40,0
40,11,0,0,40,1
34,9,0,0,40,0
33,9,0,0,65,0
45,4,0,0,35,0
59,10,0,1887,55,1
66,11,0,0,30,0
22,13,0,0,20,0
50,13,0,0,40,1
69,13,0,0,20,0
22,10,0,0,10,0
44,9,0,0,70,0
39,4,0,0,40,0
29,14,0,0,30,0
22,10,0,0,40,0
25,11,0,0,41,0
37,12,0,0,40,0
22,5,0,0,50,0
49,10,0,0,40,1
57,6,0,0,40,0
45,11,0,1564,40,1
22,10,0,0,40,0
31,13,0,0,47,0
23,9,0,0,40,0
19,10,0,0,15,0
34,13,0,0,60,0
52,6,0,0,45,0
30,13,0,0,40,0
31,10,0,0,20,0
45,14,0,0,45,1
51,10,0,0,45,1
56,9,0,0,40,0
39,6,0,0,60,0
22,10,0,0,40,0
26,9,0,0,65,0
23,10,0,0,30,0
39,9,0,0,40,0
52,9,0,0,60,0
47,14,0,0,40,1
41,10,0,0,40,1
38,9,0,0,40,0
36,10,0,0,40,0
22,10,0,0,40,0
18,4,0,0,40,0
82,4,0,0,50,0
61,9,0,2352,50,0
55,13,0,0,40,0
17,7,0,0,15,0
33,9,0,0,40,0
57,13,0,1485,40,0
36,10,0,0,55,1
34,13,0,1485,35,0
27,13,0,0,40,0
26,10,0,0,35,0
41,13,7688,0,70,1
51,10,0,0,40,0
40,15,0,0,40,0
43,12,0,0,60,0
39,15,0,1902,50,1
32,10,0,0,30,0
24,10,0,0,45,0
41,11,0,0,44,0
38,10,0,1485,60,1
48,12,0,0,42,0
52,9,0,0,45,1
32,12,0,0,35,0
56,10,0,0,41,1
42,13,0,0,44,1
42,10,0,1628,40,0
30,12,0,0,50,1
27,3,0,0,50,0
56,9,0,0,40,0
29,10,0,0,35,0
61,13,0,0,45,1
73,9,0,0,50,0
23,13,0,0,40,0
38,16,0,0,50,1
20,10,0,2258,10,0
32,7,0,0,50,0
56,4,0,0,40,0
23,13,0,0,40,0
35,9,0,0,40,0
31,13,0,0,40,0
23,13,0,0,20,0
41,9,0,0,36,0
62,9,0,0,40,0
45,10,0,0,40,1
31,9,0,1594,30,0
34,9,0,0,40,0
36,11,0,0,40,0
27,10,0,0,40,0
23,12,0,0,20,0
31,11,0,0,40,0
31,9,0,0,50,0
40,9,0,0,30,0
23,10,0,0,20,0
19,9,0,0,37,0
30,7,0,0,60,0
18,7,0,0,7,0
23,10,0,0,20,0
46,9,0,0,40,0
25,12,0,0,48,0
48,14,0,0,50,0
33,10,0,0,40,0
60,9,0,0,35,0
41,10,0,0,40,1
48,9,0,0,60,0
34,9,0,0,45,0
30,9,0,0,45,0
51,5,0,0,40,0
23,10,0,0,45,0
30,10,0,0,40,0
44,13,0,0,50,0
30,13,0,0,40,0
19,9,0,0,25,0
59,9,0,0,40,1
60,9,0,0,44,0
18,9,0,0,20,0
20,9,0,0,40,0
41,9,0,0,40,0
50,9,0,0,30,0
33,13,0,0,60,0
43,10,0,0,40,0
40,6,0,0,35,0
53,9,0,0,42,1
39,6,0,0,12,0
24,13,0,0,40,0
27,13,0,1887,60,1
19,4,0,0,25,0
33,5,0,0,50,0
20,9,0,0,25,0
39,9,0,0,40,0
28,9,0,0,40,0
46,10,0,0,50,1
34,10,0,0,40,0
22,10,0,0,24,0
45,15,0,0,35,1
33,9,0,0,40,0
60,10,0,0,40,0
63,9,0,0,35,0
61,9,0,0,20,0
26,10,0,0,45,0
46,10,1506,0,50,0
44,13,0,0,40,0
28,7,0,0,40,0
22,13,0,0,40,0
20,10,0,0,30,0
55,10,0,0,40,0
30,11,0,0,40,1
64,9,0,0,40,0
33,11,0,0,45,0
51,9,0,1887,40,1
29,10,0,0,20,0
39,10,0,0,40,0
43,13,0,0,42,1
32,9,0,0,40,0
21,9,0,0,40,0
42,7,0,1340,40,0
19,9,0,0,30,0
41,10,0,0,40,0
24,9,0,0,40,0
25,13,0,0,40,0
57,10,0,0,50,0
26,9,0,0,50,0
23,14,0,1887,50,1
51,3,0,0,40,0
42,14,0,1902,50,1
20,10,0,0,30,0
21,9,2176,0,40,0
21,9,0,0,20,0
67,6,0,0,35,0
52,13,0,0,40,0
27,13,0,0,35,0
71,2,0,0,28,0
20,10,0,0,35,0
52,9,0,0,40,1
38,11,4386,0,40,1
34,13,0,0,40,0
33,9,0,1092,40,0
81,2,0,0,45,0
50,9,0,0,38,0
44,13,15024,0,55,1
27,13,0,0,40,0
32,9,0,0,40,0
42,7,0,0,38,0
27,9,0,0,40,0
30,13,0,0,40,1
27,9,0,0,40,0
30,9,1151,0,30,0
46,14,15024,0,65,1
45,13,0,1977,60,1
25,11,0,0,40,0
44,9,0,0,65,1
24,9,0,0,30,0
28,12,0,0,40,0
46,9,3464,0,40,0
27,10,0,0,88,0
46,11,0,0,50,0
19,10,0,0,25,0
33,6,0,0,40,0
17,8,0,0,25,0
61,10,0,0,25,0
47,9,0,0,50,0
24,13,0,0,30,0
62,9,0,0,48,0
20,10,0,0,10,0
35,5,0,0,45,0
53,1,0,0,40,0
25,13,0,0,40,0
29,10,0,0,48,0
25,9,0,0,50,0
56,13,0,0,40,1
18,9,0,0,40,0
31,9,0,0,40,0
57,9,0,0,38,0
56,9,0,0,42,0
33,7,0,0,40,0
56,9,0,0,40,0
59,5,0,0,60,1
46,10,0,0,40,0
33,11,3103,0,50,1
36,6,0,0,48,0
52,9,0,0,8,0
28,12,0,2002,40,0
50,13,0,0,13,0
27,9,0,0,50,0
70,13,0,0,20,0
49,9,0,0,40,0
25,13,0,0,35,0
53,9,0,0,40,1
46,9,0,0,40,0
47,12,0,0,40,1
34,8,0,0,35,0
39,6,0,0,40,0
66,7,0,0,40,0
39,9,0,0,40,0
40,10,0,0,44,0
30,11,3137,0,60,0
67,15,20051,0,48,1
51,13,0,0,40,1
38,9,0,0,70,0
46,12,0,0,56,0
63,9,0,0,40,0
52,5,0,0,25,0
29,14,0,0,60,0
43,14,0,0,50,1
36,13,0,0,32,0
39,12,0,0,48,0
48,15,0,0,25,0
58,9,0,0,37,0
33,9,0,0,55,0
21,12,0,0,18,0
45,6,0,0,40,0
30,9,0,0,40,0
37,9,0,0,40,0
46,1,0,0,40,0
25,14,0,0,43,0
20,10,0,0,20,0
33,9,0,0,50,1
45,16,0,0,40,1
45,10,0,0,42,0
28,13,0,0,40,0
38,7,0,0,45,0
47,9,0,0,43,0
46,13,0,0,50,1
50,10,0,0,35,1
38,10,0,0,40,0
24,10,0,0,30,0
50,13,0,0,40,0
63,9,0,0,40,0
35,12,0,0,55,0
27,10,0,0,40,1
20,9,0,0,48,0
22,13,0,0,32,0
17,7,0,0,20,0
58,10,15024,0,40,1
42,9,0,1672,40,0
46,11,0,0,60,0
55,9,0,0,48,1
56,9,0,0,40,0
58,9,0,0,40,0
68,16,0,0,50,0
29,9,0,0,45,0
50,12,0,1902,40,1
42,10,0,0,40,0
22,13,0,0,15,0
31,12,0,0,40,0
38,15,0,0,35,1
70,9,0,2174,40,1
28,13,0,0,50,0
35,13,0,0,40,0
48,12,0,0,40,0
43,14,8614,0,47,1
19,10,0,0,20,0
38,9,0,2051,44,0
40,13,0,0,40,1
59,14,7298,0,55,1
63,5,0,0,40,0
40,10,0,0,40,0
55,14,0,0,40,1
32,13,0,0,43,1
53,10,0,0,40,0
31,10,15024,0,50,1
54,10,0,0,40,1
36,9,0,0,48,0
50,13,0,0,8,0
30,10,0,0,30,0
54,14,0,0,40,0
32,15,0,0,40,1
25,4,0,0,40,0
51,6,0,0,40,0
29,8,0,0,40,1
46,16,0,1564,50,1
20,9,0,0,40,0
49,10,0,0,56,1
55,13,0,0,40,0
35,16,0,0,60,0
27,13,3325,0,43,0
32,9,0,0,55,0
47,10,0,0,40,0
41,13,0,0,48,1
61,16,0,0,5,0
46,10,0,0,40,0
63,9,0,0,45,1
54,9,0,0,40,0
28,12,0,0,16,1
30,13,0,0,40,0
26,10,0,0,35,0
49,9,0,0,40,0
81,9,0,0,30,0
34,10,0,1485,40,1
57,13,3103,0,50,1
38,10,0,0,60,0
45,9,0,0,40,0
41,9,0,0,40,0
75,11,0,0,20,0
41,10,0,0,50,1
55,16,0,1977,55,1
47,9,0,0,40,0
41,10,0,0,35,1
26,10,7688,0,40,1
29,10,0,0,8,0
21,9,0,0,40,0
30,10,0,0,60,0
55,9,0,0,40,0
44,6,0,0,42,0
33,9,0,0,40,0
36,13,0,1485,50,1
27,9,0,0,40,0
22,10,0,0,35,0
29,9,0,1887,55,1
26,13,0,0,60,0
41,10,0,0,45,0
51,10,0,0,40,0
19,10,0,0,30,0
33,7,0,0,40,0
51,9,0,0,40,0
56,9,0,0,48,1
49,9,0,0,45,0
56,13,0,0,40,1
42,10,0,0,40,0
48,7,0,0,30,0
59,9,0,0,40,1
34,10,0,0,45,1
50,10,0,1485,40,0
21,9,0,0,35,0
40,11,0,0,60,0
63,14,0,0,40,1
49,12,0,1902,40,1
46,9,0,0,40,0
46,13,0,1602,8,0
34,9,0,0,40,0
34,10,0,0,55,1
35,9,0,0,50,1
33,9,0,0,40,0
22,10,0,0,32,0
25,9,0,0,95,0
54,14,0,1887,44,1
45,9,0,0,50,0
31,13,0,0,50,0
22,13,0,0,40,0
32,9,0,0,40,0
66,16,20051,0,35,1
36,11,0,0,48,0
57,9,0,0,40,1
29,13,3103,0,45,1
28,10,0,1669,60,0
24,9,0,0,40,0
49,13,0,0,40,1
50,9,0,0,55,0
32,12,0,0,42,0
43,9,0,0,24,0
20,9,0,0,40,0
27,9,0,0,38,0
58,13,0,0,40,0
45,9,0,0,40,1
35,10,0,0,40,0
44,13,0,0,45,1
22,10,0,0,10,0
62,10,0,0,40,1
25,12,0,0,40,0
51,9,0,0,40,0
58,10,0,0,30,0
40,10,7298,0,40,1
56,6,0,0,40,0
44,9,0,1564,55,1
61,10,0,0,40,1
40,10,0,0,30,0
24,9,0,0,40,0
65,7,0,0,15,0
64,5,0,0,38,0
32,13,0,0,2,0
56,14,0,1876,60,0
63,4,0,0,41,0
36,9,0,0,40,0
45,13,0,0,40,1
20,10,0,0,40,0
58,9,0,0,40,1
32,9,0,0,40,0
31,13,0,0,40,0
49,14,0,0,65,1
47,10,0,0,36,0
45,10,15024,0,99,1
44,13,0,0,38,1
17,7,0,0,18,0
50,6,0,0,60,0
46,12,0,2258,38,1
49,9,0,0,15,0
39,13,0,1902,50,1
19,8,0,0,25,0
28,13,0,0,40,1
35,6,0,0,99,0
21,11,0,0,50,0
62,9,0,0,40,0
36,10,0,0,40,0
60,9,0,0,42,0
29,10,0,0,24,0
61,10,15024,0,18,1
30,13,0,0,40,0
50,13,0,0,50,1
42,13,0,0,40,1
51,15,27828,0,60,1
44,14,0,0,40,1
48,11,0,0,25,1
20,10,0,0,35,0
31,9,5013,0,40,0
53,13,0,0,45,1
37,13,0,0,45,1
45,10,0,0,40,0
38,9,0,0,40,0
28,15,0,2339,40,0
35,9,0,0,50,0
27,10,0,0,40,0
20,9,0,0,35,0
59,9,0,0,40,1
32,9,0,0,40,0
34,9,0,0,40,0
43,10,0,0,30,0
45,14,15024,0,50,1
36,10,0,0,35,0
54,9,0,0,40,0
22,10,0,0,45,0
40,4,0,1887,40,1
57,10,0,0,40,0
18,9,0,0,60,0
24,13,0,0,40,0
50,10,0,0,38,0
34,12,0,0,40,1
34,9,0,0,40,0
17,7,0,0,10,0
53,10,0,0,60,0
27,10,0,0,55,0
22,10,0,0,32,0
37,10,0,0,60,1
31,9,0,0,40,0
43,9,0,0,40,0
61,8,0,0,52,0
20,9,0,0,40,0
41,9,7443,0,40,0
42,9,0,0,40,0
23,13,0,0,24,0
36,4,0,0,75,0
46,12,0,0,44,1
67,10,0,1844,70,0
31,10,0,1740,20,0
38,13,7298,0,50,1
47,12,0,0,40,1
59,9,0,0,40,0
56,11,0,0,54,1
23,7,0,0,55,0
50,2,0,0,40,0
39,12,0,0,40,0
17,6,0,0,20,0
39,9,0,0,60,0
33,9,0,0,87,0
25,9,0,1579,40,0
81,9,0,0,18,0
43,9,0,0,40,0
19,10,0,0,25,0
20,12,0,2205,18,0
22,9,0,0,40,0
28,11,0,0,60,0
24,3,0,0,40,0
42,14,0,0,20,1
49,9,0,0,40,1
46,9,0,0,40,0
49,10,7298,0,40,1
60,9,0,0,40,0
18,9,0,0,15,0
49,14,0,0,70,1
24,13,0,0,40,0
36,4,7298,0,45,1
26,9,0,0,40,0
29,13,3411,0,45,0
55,10,0,0,50,0
36,14,0,0,70,0
54,9,0,0,40,1
38,13,7298,0,60,1
28,6,0,0,40,0
55,16,0,0,40,1
34,10,0,0,40,0
52,9,0,0,45,0
37,14,0,0,40,1
35,13,0,0,45,0
29,13,0,0,46,1
23,10,0,0,20,0
25,9,0,0,36,0
23,13,0,0,40,0
30,9,0,0,35,0
21,10,0,0,40,0
18,10,0,0,20,0
42,9,0,0,40,0
55,13,0,0,15,0
28,11,0,0,40,0
24,10,0,0,40,0
45,9,0,0,40,0
26,10,0,0,20,0
42,15,7430,0,44,1
28,9,0,0,40,0
26,12,0,0,36,0
30,9,0,0,40,0
31,11,0,0,40,0
72,13,1455,0,6,0
29,9,0,0,40,0
38,10,0,0,40,0
24,10,0,0,50,0
37,10,0,0,32,0
22,13,0,0,40,0
25,9,0,0,45,0
19,10,0,0,20,0
55,15,0,0,60,1
55,13,0,0,40,1
38,9,0,0,40,0
61,14,0,0,40,1
39,13,0,0,45,1
42,4,0,0,40,0
40,12,0,0,40,1
43,9,0,0,40,0
30,9,0,0,40,1
32,11,0,0,60,0
32,9,0,0,50,0
61,7,0,0,40,0
41,9,0,0,40,0
52,9,0,0,40,0
44,13,0,0,40,0
33,10,0,0,80,0
61,13,0,0,30,0
36,9,0,0,40,0
32,9,0,0,40,0
42,10,0,0,45,0
24,10,0,0,45,0
49,10,0,0,40,0
27,13,0,0,40,0
37,13,7688,0,50,1
29,10,0,0,40,0
27,10,0,1651,40,0
24,13,0,0,10,0
41,10,0,0,48,0
43,10,0,0,55,1
29,15,0,0,50,1
47,9,0,0,37,0
39,13,0,0,45,1
20,7,0,0,40,0
42,9,0,0,65,0
28,13,0,0,45,0
55,10,0,0,40,0
40,10,4787,0,50,1
23,10,0,0,30,0
63,9,0,0,45,0
30,10,0,0,40,0
30,9,0,0,40,0
34,9,0,0,40,0
50,10,0,0,40,0
46,14,0,0,35,1
23,10,0,0,10,0
28,10,0,0,40,0
19,10,0,0,60,0
41,9,1506,0,50,0
18,9,0,0,12,0
37,9,0,0,40,1
32,10,0,0,50,0
59,10,0,0,56,0
18,6,0,0,56,0
44,13,0,0,40,0
20,9,0,0,40,0
35,14,7298,0,40,1
29,9,0,0,40,0
19,10,0,0,30,0
21,6,0,0,40,0
27,10,0,0,40,0
38,9,0,0,35,0
58,6,0,0,40,1
36,15,0,0,60,1
37,13,0,0,45,1
40,9,2174,0,60,0
27,10,0,0,40,0
36,9,0,0,40,0
26,13,0,0,60,0
26,9,0,0,36,0
26,7,6497,0,48,0
50,9,5013,0,45,0
26,9,0,0,40,0
22,9,0,0,40,0
30,12,0,0,40,0
28,10,0,0,40,0
20,10,0,0,20,0
24,9,0,0,40,0
23,7,4508,0,25,0
43,11,0,0,45,1
42,9,0,0,60,1
42,15,0,1977,50,1
62,11,0,0,50,0
34,5,0,0,40,0
33,9,0,0,40,0
17,7,0,0,20,0
77,10,0,0,8,0
22,7,0,0,20,0
54,14,0,0,60,0
18,8,0,0,30,0
34,9,0,0,40,0
32,9,0,0,48,0
51,11,7298,0,40,1
22,9,0,0,40,0
61,9,0,0,40,0
38,13,0,0,40,1
21,9,0,0,40,0
60,9,15024,0,40,1
24,9,0,0,60,0
48,10,0,0,40,1
41,9,0,0,40,0
57,11,0,0,38,0
35,14,0,0,40,1
21,9,0,0,40,0
54,9,0,0,60,1
20,9,0,0,25,0
21,9,0,0,35,0
60,4,3137,0,40,0
35,9,0,0,40,0
53,9,0,0,40,0
26,10,0,0,40,0
44,15,0,0,45,0
54,10,0,0,40,0
38,9,0,0,40,0
43,4,0,0,25,0
46,9,0,0,40,0
21,10,0,0,40,0
40,10,0,0,25,0
37,13,0,0,30,1
64,9,0,0,8,0
42,10,0,0,40,0
61,9,15024,0,38,1
62,9,0,0,35,0
36,9,0,0,32,0
30,10,0,0,40,1
19,9,0,0,40,0
39,13,0,0,6,1
30,13,0,0,40,0
43,9,0,0,21,0
33,11,0,0,40,0
40,9,0,0,35,0
27,3,2176,0,40,0
48,13,0,0,40,0
61,10,0,0,43,0
55,10,0,0,40,0
20,10,0,0,16,0
27,10,0,0,30,0
31,10,0,0,40,0
30,9,0,0,40,0
61,6,0,0,40,0
25,9,0,0,40,0
30,13,4787,0,45,1
51,7,0,0,40,0
52,4,0,0,40,0
37,9,0,0,38,0
25,13,0,0,21,0
28,13,0,0,40,1
49,10,0,0,55,0
31,11,0,0,40,0
67,9,0,0,65,0
41,13,0,0,40,1
35,9,0,0,48,0
48,9,0,0,44,0
56,14,0,0,40,1
46,13,0,0,40,1
27,6,0,0,35,0
57,9,0,0,50,0
28,10,0,0,40,0
71,9,0,0,17,0
37,11,0,0,40,1
37,10,0,0,40,0
51,5,0,0,20,0
25,13,0,0,35,0
20,10,0,0,35,0
30,13,0,0,40,1
33,10,0,0,40,0
34,13,0,0,40,1
27,11,0,0,40,0
24,13,0,0,44,1
32,13,0,0,46,0
36,11,0,0,40,0
39,9,0,0,45,0
48,10,0,0,30,1
24,10,0,0,35,0
28,13,0,0,45,0
62,9,0,0,43,0
21,13,0,0,40,0
40,9,0,0,45,0
67,9,0,0,35,0
46,10,0,1740,40,0
45,9,0,0,38,0
28,10,0,0,40,0
40,9,3411,0,40,0
52,9,0,0,60,1
46,10,0,1902,50,1
47,9,5178,0,40,1
26,10,0,0,40,0
28,10,0,0,40,0
32,13,0,0,40,0
26,9,0,0,72,0
38,13,0,0,40,0
32,9,0,0,40,0
48,16,0,1902,46,1
45,13,0,2002,55,0
22,9,0,0,40,0
63,10,0,0,35,0
58,11,0,0,40,1
31,9,15024,0,40,1
46,10,0,0,40,0
62,14,0,0,35,0
44,9,0,0,40,1
47,13,0,0,40,1
26,13,0,0,40,0
28,4,0,0,40,0
23,12,0,0,25,0
49,9,0,0,40,0
28,9,0,0,35,0
40,9,0,0,35,0
19,9,0,0,40,0
40,13,0,0,45,1
41,9,0,0,40,0
56,10,0,0,40,1
52,9,0,0,40,1
23,9,0,0,30,0
31,9,14344,0,40,1
30,13,0,0,44,0
51,10,0,0,10,1
25,11,0,0,40,0
45,15,0,1726,40,0
23,9,0,0,40,0
21,10,0,0,25,0
50,6,0,0,99,0
26,6,0,0,20,0
19,9,0,0,40,0
18,9,0,0,11,0
45,9,0,0,48,1
19,9,0,0,40,0
36,10,0,0,40,0
38,11,0,0,36,0
43,14,7688,0,53,1
24,9,0,0,40,0
33,11,7688,0,50,1
24,9,0,0,40,0
46,10,0,0,50,0
40,9,0,0,30,0
52,10,0,0,37,1
64,10,0,0,4,0
59,13,0,1902,43,1
31,10,0,0,40,0
70,10,0,0,20,1
26,10,0,0,44,0
33,9,0,0,50,0
19,9,0,0,52,0
35,9,0,0,40,0
37,10,0,0,38,0
45,11,0,1977,50,1
39,13,0,0,60,0
27,9,0,0,40,0
22,9,0,0,40,0
21,9,0,1719,25,0
36,14,15024,0,50,1
46,10,0,0,24,0
49,9,0,0,40,1
20,10,0,0,40,0
71,15,0,0,12,1
47,15,7688,0,60,1
58,9,0,0,30,0
62,11,0,0,40,0
46,13,15024,0,60,1
34,9,1151,0,48,0
27,13,0,0,45,0
45,6,0,0,38,0
19,10,0,0,25,0
23,10,0,0,25,0
36,10,0,0,40,0
64,10,0,0,20,0
29,13,0,0,60,0
26,10,0,0,40,0
29,9,0,0,10,1
34,9,0,0,40,0
22,9,0,0,40,0
44,10,0,0,40,1
36,9,0,0,65,0
33,12,0,1887,60,1
49,9,0,0,40,0
31,12,2202,0,38,0
19,9,0,0,20,0
30,10,0,0,40,0
27,12,0,0,40,0
50,10,0,0,48,0
55,10,0,0,35,0
49,10,0,0,40,0
42,9,0,0,40,0
38,4,0,0,40,0
59,6,0,0,40,1
38,13,0,0,44,0
59,9,0,1887,40,1
29,10,0,0,40,0
44,9,0,0,40,0
24,9,0,0,40,0
39,13,0,0,40,1
27,9,0,0,50,0
22,10,0,0,25,0
54,13,0,0,50,0
46,12,0,1485,55,0
21,12,0,0,9,0
63,10,20051,0,10,1
74,16,0,0,25,1
58,9,0,0,45,1
45,13,0,0,40,0
28,8,0,0,40,0
25,13,0,0,50,0
19,9,0,0,32,0
51,13,0,0,45,1
44,14,15024,0,45,1
43,11,0,0,40,1
52,8,0,0,40,0
20,9,0,0,40,0
38,13,0,0,30,1
28,8,0,0,40,0
38,10,7688,0,40,1
58,9,0,0,35,1
43,13,0,0,48,0
32,13,0,0,50,1
54,9,0,0,45,0
23,10,0,0,20,0
57,9,0,0,45,0
41,11,0,1848,48,1
34,10,0,0,40,0
71,9,0,2377,45,1
19,10,0,0,14,0
44,16,0,0,40,1
41,13,0,0,70,0
43,9,0,0,40,0
27,10,0,0,40,1
34,9,0,0,40,0
55,9,0,0,35,0
41,9,0,0,40,0
29,9,0,0,40,1
35,9,0,0,40,0
25,13,0,0,40,0
31,12,0,0,40,0
45,15,7688,0,40,1
37,14,0,0,50,1
54,9,0,1672,50,0
38,14,0,1485,40,0
52,9,0,0,45,0
33,11,0,0,40,0
77,9,0,0,15,0
22,13,0,0,40,0
22,13,0,0,35,0
51,9,0,0,40,0
42,10,0,0,40,0
36,9,0,0,33,0
49,14,99999,0,80,1
26,10,0,0,20,0
28,13,0,0,16,0
38,13,0,213,40,0
31,12,0,0,40,0
49,10,0,0,40,1
44,13,0,0,40,1
45,11,0,0,20,0
52,9,0,0,40,0
51,11,0,0,40,0
25,9,0,0,30,0
19,7,0,0,20,0
25,5,0,0,40,0
26,10,0,0,40,0
22,9,0,0,40,0
34,9,0,0,48,0
34,9,0,0,20,0
51,13,0,0,40,1
56,13,2907,0,52,0
21,10,0,0,12,0
49,14,0,0,47,1
22,9,0,0,45,0
19,7,0,0,40,0
43,14,0,0,45,0
25,8,0,1741,40,0
46,9,0,0,40,0
20,10,0,0,25,0
37,14,0,0,70,0
64,9,0,0,5,0
18,7,0,0,40,0
26,13,0,0,50,0
49,9,0,0,40,0
44,4,0,0,50,0
38,9,0,0,45,1
33,14,0,0,60,0
19,10,0,0,40,0
58,13,0,0,40,1
25,10,0,0,40,0
25,9,0,0,28,0
32,9,0,0,40,0
60,10,0,0,50,0
44,15,10520,0,40,1
46,10,0,0,60,1
62,9,0,0,48,0
43,10,0,0,30,0
53,9,0,0,40,1
31,6,0,0,40,0
42,9,0,0,40,0
41,3,0,0,40,0
49,11,0,0,60,1
38,13,0,0,60,0
36,14,15024,0,45,1
37,10,0,0,60,0
21,7,0,0,35,0
45,13,99999,0,25,1
52,5,0,0,30,0
42,9,0,0,60,0
23,9,0,0,40,0
24,9,0,0,35,0
41,10,0,0,40,0
81,10,0,0,15,0
50,6,0,0,40,1
73,9,0,0,40,0
49,13,7688,0,66,1
48,10,0,0,40,0
24,9,0,0,50,1
47,10,0,0,40,0
